Fecha;Hora;Lectura Barométrica Actual F(Digits);Temperatura Actual T(°C);Presión Calculada P(kPa);Presión Calculada P(kPa) Corrgida;Presión Calculada (mca);Columna1;Elevación Piezométrica (msnm);Elevación Piezométrica (msnm) Corregida;Columna2
27/4/2023;21:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
27/4/2023;22:30:00;5654,8;21,7;187,51;;19,12;19,12;808,12;;
27/4/2023;23:30:00;5655,1;21,7;187,16;;19,09;19,09;808,09;;
28/4/2023;0:30:00;5654,7;21,7;187,62;;19,13;19,13;808,13;;
28/4/2023;1:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
28/4/2023;2:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
28/4/2023;3:30:00;5654,3;21,7;188,09;;19,18;19,18;808,18;;
28/4/2023;4:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
28/4/2023;6:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
28/4/2023;7:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
28/4/2023;8:30:00;5654,8;21,7;187,51;;19,12;19,12;808,12;;
28/4/2023;9:30:00;5655,1;21,7;187,16;;19,09;19,09;808,09;;
28/4/2023;10:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
28/4/2023;11:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
28/4/2023;12:30:00;5655;21,7;187,28;;19,1;19,1;808,1;;
28/4/2023;13:30:00;5654,7;21,7;187,62;;19,13;19,13;808,13;;
28/4/2023;14:30:00;5654,8;21,7;187,51;;19,12;19,12;808,12;;
28/4/2023;15:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
28/4/2023;16:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
28/4/2023;17:30:00;5655,9;21,7;186,23;;18,99;18,99;807,99;;
28/4/2023;18:30:00;5655,3;21,7;186,93;;19,06;19,06;808,06;;
28/4/2023;20:30:00;5654,5;21,7;187,86;;19,16;19,16;808,16;;
28/4/2023;21:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
28/4/2023;22:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
28/4/2023;23:30:00;5655,1;21,7;187,16;;19,09;19,09;808,09;;
29/4/2023;0:30:00;5654,6;21,7;187,74;;19,14;19,14;808,14;;
29/4/2023;1:30:00;5654,9;21,7;187,39;;19,11;19,11;808,11;;
29/4/2023;2:30:00;5654,8;21,7;187,51;;19,12;19,12;808,12;;
29/4/2023;3:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
29/4/2023;4:30:00;5655,9;21,7;186,23;;18,99;18,99;807,99;;
29/4/2023;5:30:00;5654,9;21,7;187,39;;19,11;19,11;808,11;;
29/4/2023;6:30:00;5654,8;21,7;187,51;;19,12;19,12;808,12;;
29/4/2023;7:30:00;5655,6;21,7;186,58;;19,03;19,03;808,03;;
29/4/2023;8:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
29/4/2023;10:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
29/4/2023;11:30:00;5655;21,7;187,28;;19,1;19,1;808,1;;
29/4/2023;12:30:00;5654,7;21,7;187,62;;19,13;19,13;808,13;;
29/4/2023;13:30:00;5655,3;21,7;186,93;;19,06;19,06;808,06;;
29/4/2023;14:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
29/4/2023;15:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
29/4/2023;16:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
29/4/2023;17:30:00;5656,3;21,7;185,77;;18,94;18,94;807,94;;
29/4/2023;18:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
29/4/2023;19:30:00;5656,2;21,7;185,88;;18,96;18,96;807,96;;
29/4/2023;20:30:00;5655,7;21,7;186,46;;19,01;19,01;808,01;;
29/4/2023;21:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
29/4/2023;22:30:00;5655,6;21,7;186,58;;19,03;19,03;808,03;;
30/4/2023;0:30:00;5656,1;21,7;186;;18,97;18,97;807,97;;
30/4/2023;1:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
30/4/2023;2:30:00;5656,3;21,7;185,77;;18,94;18,94;807,94;;
30/4/2023;3:30:00;5655,6;21,7;186,58;;19,03;19,03;808,03;;
30/4/2023;4:30:00;5656,2;21,7;185,88;;18,96;18,96;807,96;;
30/4/2023;5:30:00;5656;21,7;186,12;;18,98;18,98;807,98;;
30/4/2023;6:30:00;5655,9;21,7;186,23;;18,99;18,99;807,99;;
30/4/2023;7:30:00;5656,2;21,7;185,88;;18,96;18,96;807,96;;
30/4/2023;8:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
30/4/2023;9:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
30/4/2023;10:30:00;5655,7;21,7;186,46;;19,01;19,01;808,01;;
30/4/2023;11:30:00;5655,7;21,7;186,46;;19,01;19,01;808,01;;
30/4/2023;12:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
30/4/2023;14:30:00;5655;21,7;187,28;;19,1;19,1;808,1;;
30/4/2023;15:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
30/4/2023;16:30:00;5656,2;21,7;185,88;;18,96;18,96;807,96;;
30/4/2023;17:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
30/4/2023;18:30:00;5655,3;21,7;186,93;;19,06;19,06;808,06;;
30/4/2023;19:30:00;5655,3;21,7;186,93;;19,06;19,06;808,06;;
30/4/2023;20:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
30/4/2023;21:30:00;5656,1;21,7;186;;18,97;18,97;807,97;;
30/4/2023;22:30:00;5655,8;21,7;186,35;;19;19;808;;
30/4/2023;23:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
1/5/2023;0:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
1/5/2023;1:30:00;5654,7;21,7;187,62;;19,13;19,13;808,13;;
1/5/2023;2:30:00;5655,3;21,7;186,93;;19,06;19,06;808,06;;
1/5/2023;4:30:00;5654,9;21,7;187,39;;19,11;19,11;808,11;;
1/5/2023;5:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
1/5/2023;6:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
1/5/2023;7:30:00;5654,9;21,7;187,39;;19,11;19,11;808,11;;
1/5/2023;8:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
1/5/2023;9:30:00;5654,7;21,7;187,62;;19,13;19,13;808,13;;
1/5/2023;10:30:00;5655,2;21,7;187,04;;19,07;19,07;808,07;;
2/5/2023;16:30:00;5655,5;21,7;186,7;;19,04;19,04;808,04;;
2/5/2023;17:30:00;5655,4;21,7;186,81;;19,05;19,05;808,05;;
2/5/2023;18:30:00;5655;21,7;187,28;;19,1;19,1;808,1;;
2/5/2023;19:30:00;5656,3;21,7;185,77;;18,94;18,94;807,94;;
2/5/2023;20:30:00;;;;;;0;807,92;;
2/5/2023;21:30:00;;;;;;0;808,14;;
2/5/2023;23:30:00;;;;;;0;807,95;;
3/5/2023;0:30:00;;;;;;0;807,97;;
3/5/2023;1:30:00;;;;;;0;808,07;;
3/5/2023;2:30:00;;;;;;0;808,24;;
3/5/2023;3:30:00;;;;;;0;808,24;;
3/5/2023;4:30:00;;;;;;0;808,29;;
3/5/2023;5:30:00;;;;;;0;808,08;;
3/5/2023;6:30:00;;;;;;0;808,28;;
3/5/2023;7:30:00;;;;;;0;808,24;;
3/5/2023;8:30:00;;;;;;0;808,1;;
3/5/2023;9:30:00;;;;;;0;808,15;;
3/5/2023;10:30:00;;;;;;0;808,11;;
3/5/2023;11:30:00;;;;;;0;808,14;;
3/5/2023;14:30:00;;;;;;0;808,02;;
3/5/2023;15:30:00;;;;;;0;808,08;;
3/5/2023;16:30:00;;;;;;0;807,96;;
3/5/2023;17:30:00;;;;;;0;808,08;;
3/5/2023;18:30:00;;;;;;0;808,02;;
3/5/2023;19:30:00;;;;;;0;808,09;;
3/5/2023;20:30:00;;;;;;0;808,02;;
3/5/2023;21:30:00;;;;;;0;808,04;;
3/5/2023;22:30:00;;;;;;0;808,03;;
3/5/2023;23:30:00;;;;;;0;807,96;;
4/5/2023;0:30:00;;;;;;0;808,02;;
4/5/2023;1:30:00;;;;;;0;808,32;;
4/5/2023;4:30:00;;;;;;0;808,2;;
4/5/2023;5:30:00;;;;;;0;808,18;;
4/5/2023;6:30:00;;;;;;0;808,21;;
4/5/2023;7:30:00;;;;;;0;808,05;;
4/5/2023;8:30:00;;;;;;0;807,97;;
4/5/2023;9:30:00;;;;;;0;808,05;;
4/5/2023;10:30:00;;;;;;0;808,03;;
4/5/2023;11:30:00;;;;;;0;808,24;;
4/5/2023;12:30:00;;;;;;0;808,15;;
4/5/2023;13:30:00;;;;;;0;808,17;;
4/5/2023;14:30:00;;;;;;0;807,94;;
4/5/2023;15:30:00;;;;;;0;808,19;;
4/5/2023;18:30:00;;;;;;0;808,16;;
4/5/2023;19:30:00;;;;;;0;808,28;;
4/5/2023;20:30:00;;;;;;0;808,26;;
4/5/2023;21:30:00;;;;;;0;808,15;;
4/5/2023;22:30:00;;;;;;0;808,26;;
4/5/2023;23:30:00;;;;;;0;808,17;;
5/5/2023;0:30:00;;;;;;0;808,18;;
5/5/2023;1:30:00;;;;;;0;808,18;;
5/5/2023;2:30:00;;;;;;0;808,14;;
5/5/2023;3:30:00;;;;;;0;808,28;;
5/5/2023;4:30:00;;;;;;0;808,11;;
5/5/2023;5:30:00;;;;;;0;808,09;;
5/5/2023;8:30:00;;;;;;0;808,22;;
5/5/2023;9:30:00;;;;;;0;808,2;;
5/5/2023;10:30:00;;;;;;0;808,2;;
5/5/2023;11:30:00;;;;;;0;808,22;;
5/5/2023;12:30:00;;;;;;0;808,23;;
5/5/2023;13:30:00;;;;;;0;808,21;;
5/5/2023;14:30:00;;;;;;0;808,13;;
5/5/2023;15:30:00;;;;;;0;808,18;;
5/5/2023;16:30:00;;;;;;0;808,22;;
5/5/2023;17:30:00;;;;;;0;808,21;;
5/5/2023;18:30:00;;;;;;0;808,21;;
5/5/2023;19:30:00;;;;;;0;808,26;;
5/5/2023;22:30:00;;;;;;0;808,22;;
5/5/2023;23:30:00;;;;;;0;808,23;;
6/5/2023;0:30:00;;;;;;0;807,71;;
6/5/2023;1:30:00;;;;;;0;808,1;;
6/5/2023;2:30:00;;;;;;0;808,24;;
6/5/2023;3:30:00;;;;;;0;808,1;;
6/5/2023;4:30:00;;;;;;0;808,48;;
6/5/2023;5:30:00;;;;;;0;808,29;;
6/5/2023;6:30:00;;;;;;0;808,29;;
6/5/2023;7:30:00;;;;;;0;808,28;;
6/5/2023;8:30:00;;;;;;0;808,27;;
6/5/2023;9:30:00;;;;;;0;808,24;;
6/5/2023;12:30:00;;;;;;0;808,26;;
6/5/2023;13:30:00;;;;;;0;808,22;;
6/5/2023;14:30:00;;;;;;0;808,21;;
6/5/2023;15:30:00;;;;;;0;808,23;;
6/5/2023;16:30:00;;;;;;0;808,26;;
6/5/2023;17:30:00;;;;;;0;808,2;;
6/5/2023;18:30:00;;;;;;0;808,24;;
6/5/2023;19:30:00;;;;;;0;808,2;;
6/5/2023;20:30:00;;;;;;0;808,14;;
6/5/2023;21:30:00;;;;;;0;808,2;;
6/5/2023;22:30:00;;;;;;0;808,16;;
6/5/2023;23:30:00;;;;;;0;808,2;;
7/5/2023;2:30:00;;;;;;0;808,21;;
7/5/2023;3:30:00;;;;;;0;808,24;;
7/5/2023;4:30:00;;;;;;0;808,04;;
7/5/2023;5:30:00;;;;;;0;808,04;;
7/5/2023;6:30:00;;;;;;0;808,24;;
7/5/2023;7:30:00;;;;;;0;808,08;;
7/5/2023;8:30:00;;;;;;0;808,07;;
7/5/2023;9:30:00;;;;;;0;808,09;;
7/5/2023;10:30:00;;;;;;0;808,1;;
7/5/2023;11:30:00;;;;;;0;808,07;;
7/5/2023;12:30:00;;;;;;0;808,13;;
7/5/2023;13:30:00;;;;;;0;808,07;;
7/5/2023;16:30:00;;;;;;0;808,14;;
7/5/2023;17:30:00;;;;;;0;808,05;;
7/5/2023;18:30:00;;;;;;0;808,08;;
7/5/2023;19:30:00;;;;;;0;807,95;;
7/5/2023;20:30:00;;;;;;0;808,1;;
7/5/2023;21:30:00;;;;;;0;807,95;;
7/5/2023;22:30:00;;;;;;0;807,7;;
7/5/2023;23:30:00;;;;;;0;807,97;;
8/5/2023;0:30:00;;;;;;0;807,94;;
8/5/2023;1:30:00;;;;;;0;808,01;;
8/5/2023;2:30:00;;;;;;0;807,97;;
8/5/2023;3:30:00;;;;;;0;808,07;;
8/5/2023;6:30:00;;;;;;0;807,97;;
8/5/2023;7:30:00;;;;;;0;808,05;;
8/5/2023;8:30:00;;;;;;0;808;;
8/5/2023;9:30:00;;;;;;0;808,11;;
8/5/2023;10:30:00;;;;;;0;807,84;;
8/5/2023;11:30:00;;;;;;0;808,08;;
8/5/2023;12:30:00;;;;;;0;808,05;;
8/5/2023;13:30:00;;;;;;0;807,96;;
8/5/2023;14:30:00;;;;;;0;807,88;;
8/5/2023;15:30:00;;;;;;0;808,01;;
8/5/2023;16:30:00;;;;;;0;808,07;;
8/5/2023;17:30:00;;;;;;0;807,98;;
8/5/2023;20:30:00;;;;;;0;808,16;;
8/5/2023;21:30:00;;;;;;0;808,01;;
8/5/2023;22:30:00;;;;;;0;807,95;;
8/5/2023;23:30:00;;;;;;0;807,98;;
9/5/2023;0:30:00;;;;;;0;807,91;;
9/5/2023;1:30:00;;;;;;0;807,95;;
9/5/2023;2:30:00;;;;;;0;808;;
9/5/2023;3:30:00;;;;;;0;807,87;;
9/5/2023;4:30:00;;;;;;0;807,91;;
9/5/2023;5:30:00;;;;;;0;807,83;;
9/5/2023;6:30:00;;;;;;0;807,96;;
9/5/2023;7:30:00;;;;;;0;808,02;;
9/5/2023;10:30:00;;;;;;0;807,91;;
9/5/2023;11:30:00;;;;;;0;808,05;;
9/5/2023;12:30:00;;;;;;0;807,98;;
9/5/2023;13:30:00;;;;;;0;808,02;;
9/5/2023;14:30:00;;;;;;0;808,03;;
9/5/2023;15:30:00;;;;;;0;808,01;;
9/5/2023;16:30:00;;;;;;0;808,02;;
9/5/2023;17:30:00;;;;;;0;807,95;;
9/5/2023;18:30:00;;;;;;0;807,92;;
9/5/2023;19:30:00;;;;;;0;808,05;;
9/5/2023;20:30:00;;;;;;0;808,1;;
9/5/2023;21:30:00;;;;;;0;808,03;;
10/5/2023;0:30:00;;;;;;0;807,91;;
10/5/2023;1:30:00;;;;;;0;807,96;;
10/5/2023;2:30:00;;;;;;0;808,1;;
10/5/2023;3:30:00;;;;;;0;808,01;;
10/5/2023;4:30:00;;;;;;0;807,94;;
10/5/2023;5:30:00;;;;;;0;807,74;;
10/5/2023;6:30:00;;;;;;0;807,95;;
10/5/2023;7:30:00;;;;;;0;808;;
10/5/2023;8:30:00;;;;;;0;807,97;;
10/5/2023;9:30:00;;;;;;0;808,01;;
10/5/2023;10:30:00;;;;;;0;808,29;;
10/5/2023;11:30:00;;;;;;0;808,23;;
10/5/2023;14:30:00;;;;;;0;807,84;;
10/5/2023;15:30:00;;;;;;0;808,13;;
10/5/2023;16:30:00;;;;;;0;808,18;;
10/5/2023;17:30:00;;;;;;0;808,01;;
10/5/2023;18:30:00;;;;;;0;807,98;;
10/5/2023;19:30:00;;;;;;0;808,11;;
10/5/2023;20:30:00;;;;;;0;808,08;;
10/5/2023;21:30:00;;;;;;0;808,1;;
10/5/2023;22:30:00;;;;;;0;808,08;;
10/5/2023;23:30:00;;;;;;0;808,2;;
11/5/2023;0:30:00;;;;;;0;808,07;;
11/5/2023;1:30:00;;;;;;0;808;;
11/5/2023;2:30:00;;;;;;0;808,08;;
11/5/2023;4:30:00;;;;;;0;808,13;;
11/5/2023;5:30:00;;;;;;0;807,94;;
11/5/2023;6:30:00;;;;;;0;808,02;;
11/5/2023;7:30:00;;;;;;0;808,02;;
11/5/2023;8:30:00;;;;;;0;808,18;;
11/5/2023;9:30:00;;;;;;0;808,29;;
11/5/2023;10:30:00;;;;;;0;808,26;;
11/5/2023;11:30:00;;;;;;0;808,3;;
11/5/2023;12:30:00;;;;;;0;808,21;;
11/5/2023;13:30:00;;;;;;0;808,36;;
11/5/2023;14:30:00;;;;;;0;808,21;;
11/5/2023;15:30:00;;;;;;0;808,22;;
11/5/2023;18:30:00;;;;;;0;808,27;;
11/5/2023;19:30:00;;;;;;0;808,13;;
11/5/2023;20:30:00;;;;;;0;808,14;;
11/5/2023;21:30:00;;;;;;0;808,3;;
11/5/2023;22:30:00;;;;;;0;808,22;;
11/5/2023;23:30:00;;;;;;0;808,24;;
12/5/2023;0:30:00;;;;;;0;808,14;;
12/5/2023;1:30:00;;;;;;0;808,03;;
12/5/2023;2:30:00;;;;;;0;807,89;;
12/5/2023;3:30:00;;;;;;0;807,9;;
12/5/2023;4:30:00;;;;;;0;807,95;;
12/5/2023;5:30:00;;;;;;0;808,08;;
12/5/2023;8:30:00;;;;;;0;808,18;;
12/5/2023;9:30:00;;;;;;0;808,24;;
12/5/2023;10:30:00;;;;;;0;808,15;;
12/5/2023;11:30:00;;;;;;0;808,33;;
12/5/2023;12:30:00;;;;;;0;808,27;;
12/5/2023;13:30:00;;;;;;0;808,08;;
12/5/2023;14:30:00;;;;;;0;808,1;;
12/5/2023;15:30:00;;;;;;0;808,22;;
12/5/2023;16:30:00;;;;;;0;808,32;;
12/5/2023;17:30:00;;;;;;0;808,41;;
12/5/2023;18:30:00;;;;;;0;808,32;;
12/5/2023;19:30:00;;;;;;0;808,35;;
12/5/2023;22:30:00;;;;;;0;808,05;;
12/5/2023;23:30:00;;;;;;0;808,15;;
13/5/2023;0:30:00;;;;;;0;808,33;;
13/5/2023;1:30:00;;;;;;0;808,2;;
13/5/2023;2:30:00;;;;;;0;808,2;;
13/5/2023;3:30:00;;;;;;0;808,26;;
13/5/2023;4:30:00;;;;;;0;808,17;;
13/5/2023;5:30:00;;;;;;0;808,17;;
13/5/2023;6:30:00;;;;;;0;808,27;;
13/5/2023;7:30:00;;;;;;0;808,13;;
13/5/2023;8:30:00;;;;;;0;808,13;;
13/5/2023;9:30:00;;;;;;0;808,34;;
13/5/2023;12:30:00;;;;;;0;808,23;;
13/5/2023;13:30:00;;;;;;0;808,16;;
13/5/2023;14:30:00;;;;;;0;808,13;;
13/5/2023;15:30:00;;;;;;0;808,23;;
13/5/2023;16:30:00;;;;;;0;808,22;;
13/5/2023;17:30:00;;;;;;0;808,13;;
13/5/2023;18:30:00;;;;;;0;808,27;;
13/5/2023;19:30:00;;;;;;0;808,15;;
13/5/2023;20:30:00;;;;;;0;808,36;;
13/5/2023;21:30:00;;;;;;0;808,43;;
13/5/2023;22:30:00;;;;;;0;808,34;;
13/5/2023;23:30:00;;;;;;0;808,45;;
14/5/2023;2:30:00;;;;;;0;808,32;;
14/5/2023;3:30:00;;;;;;0;808,46;;
14/5/2023;4:30:00;;;;;;0;808,22;;
14/5/2023;5:30:00;;;;;;0;808,26;;
14/5/2023;6:30:00;;;;;;0;808,28;;
14/5/2023;7:30:00;;;;;;0;808,28;;
14/5/2023;8:30:00;;;;;;0;808,26;;
14/5/2023;9:30:00;;;;;;0;808,34;;
14/5/2023;10:30:00;;;;;;0;808,24;;
14/5/2023;11:30:00;;;;;;0;808,28;;
14/5/2023;12:30:00;;;;;;0;808,14;;
14/5/2023;13:30:00;;;;;;0;808,32;;
14/5/2023;16:30:00;;;;;;0;808,23;;
14/5/2023;17:30:00;;;;;;0;808,4;;
14/5/2023;18:30:00;;;;;;0;808,27;;
14/5/2023;19:30:00;;;;;;0;808,27;;
14/5/2023;20:30:00;;;;;;0;808,14;;
14/5/2023;21:30:00;;;;;;0;808,29;;
14/5/2023;22:30:00;;;;;;0;808,34;;
14/5/2023;23:30:00;;;;;;0;808,35;;
15/5/2023;0:30:00;;;;;;0;808,45;;
15/5/2023;1:30:00;;;;;;0;808,5;;
15/5/2023;2:30:00;;;;;;0;808,42;;
15/5/2023;3:30:00;;;;;;0;808,52;;
15/5/2023;6:30:00;;;;;;0;808,46;;
15/5/2023;7:30:00;;;;;;0;808,49;;
15/5/2023;8:30:00;;;;;;0;808,37;;
15/5/2023;9:30:00;;;;;;0;808,39;;
15/5/2023;10:30:00;;;;;;0;808,28;;
15/5/2023;11:30:00;;;;;;0;808,49;;
15/5/2023;12:30:00;;;;;;0;808,29;;
15/5/2023;13:30:00;;;;;;0;808,2;;
15/5/2023;14:30:00;;;;;;0;808,33;;
15/5/2023;15:30:00;;;;;;0;808,26;;
15/5/2023;16:30:00;;;;;;0;808,3;;
15/5/2023;17:30:00;;;;;;0;808,22;;
15/5/2023;18:30:00;;;;;;0;808,07;;
15/5/2023;19:30:00;;;;;;0;808,23;;
15/5/2023;20:30:00;;;;;;0;808,24;;
15/5/2023;21:30:00;;;;;;0;808,34;;
16/5/2023;0:30:00;;;;;;0;808,18;;
16/5/2023;1:30:00;;;;;;0;808,14;;
16/5/2023;2:30:00;;;;;;0;808,16;;
16/5/2023;3:30:00;;;;;;0;808,24;;
16/5/2023;4:30:00;;;;;;0;808,1;;
16/5/2023;5:30:00;;;;;;0;808,21;;
16/5/2023;6:30:00;;;;;;0;808,29;;
16/5/2023;7:30:00;;;;;;0;808,23;;
16/5/2023;8:30:00;;;;;;0;808,14;;
16/5/2023;9:30:00;;;;;;0;808,26;;
16/5/2023;10:30:00;;;;;;0;808,08;;
16/5/2023;11:30:00;;;;;;0;808,18;;
16/5/2023;12:30:00;;;;;;0;808,27;;
16/5/2023;13:30:00;;;;;;0;808,24;;
16/5/2023;14:30:00;;;;;;0;808,32;;
16/5/2023;15:30:00;;;;;;0;808,03;;
16/5/2023;16:30:00;;;;;;0;808,14;;
16/5/2023;17:30:00;;;;;;0;808,1;;
16/5/2023;18:30:00;;;;;;0;808,23;;
16/5/2023;19:30:00;;;;;;0;808;;
16/5/2023;20:30:00;;;;;;0;807,98;;
16/5/2023;21:30:00;;;;;;0;808,17;;
16/5/2023;22:30:00;;;;;;0;808,02;;
16/5/2023;23:30:00;;;;;;0;808,17;;
17/5/2023;0:30:00;;;;;;0;808,16;;
17/5/2023;1:30:00;;;;;;0;808,28;;
17/5/2023;2:30:00;;;;;;0;808,16;;
17/5/2023;3:30:00;;;;;;0;808,14;;
17/5/2023;4:30:00;;;;;;0;808,09;;
17/5/2023;5:30:00;;;;;;0;808,29;;
17/5/2023;6:30:00;;;;;;0;808,09;;
17/5/2023;7:30:00;;;;;;0;808;;
17/5/2023;8:30:00;;;;;;0;808,13;;
17/5/2023;9:30:00;;;;;;0;808,21;;
17/5/2023;10:30:00;;;;;;0;808,03;;
17/5/2023;11:30:00;;;;;;0;808,16;;
17/5/2023;12:30:00;;;;;;0;808,1;;
17/5/2023;13:30:00;;;;;;0;808,03;;
17/5/2023;16:30:00;;;;;;0;808,05;;
17/5/2023;17:30:00;;;;;;0;808,14;;
17/5/2023;18:30:00;;;;;;0;808,03;;
17/5/2023;19:30:00;;;;;;0;807,98;;
17/5/2023;20:30:00;;;;;;0;808,01;;
17/5/2023;21:30:00;;;;;;0;808,11;;
17/5/2023;22:30:00;;;;;;0;808,14;;
17/5/2023;23:30:00;;;;;;0;808,01;;
18/5/2023;0:30:00;;;;;;0;808,1;;
18/5/2023;1:30:00;;;;;;0;808,17;;
18/5/2023;2:30:00;;;;;;0;808,17;;
18/5/2023;3:30:00;;;;;;0;807,98;;
18/5/2023;6:30:00;;;;;;0;808,13;;
18/5/2023;7:30:00;;;;;;0;808,1;;
18/5/2023;8:30:00;;;;;;0;807,98;;
18/5/2023;9:30:00;;;;;;0;808,13;;
18/5/2023;10:30:00;;;;;;0;808,08;;
18/5/2023;11:30:00;;;;;;0;808,03;;
18/5/2023;12:30:00;;;;;;0;808,11;;
18/5/2023;13:30:00;;;;;;0;808,14;;
18/5/2023;14:30:00;;;;;;0;808,03;;
18/5/2023;15:30:00;;;;;;0;807,91;;
18/5/2023;16:30:00;;;;;;0;808,04;;
18/5/2023;17:30:00;;;;;;0;808,1;;
18/5/2023;20:30:00;;;;;;0;808,03;;
18/5/2023;21:30:00;;;;;;0;807,72;;
18/5/2023;22:30:00;;;;;;0;808,05;;
18/5/2023;23:30:00;;;;;;0;808,09;;
19/5/2023;0:30:00;;;;;;0;807,87;;
19/5/2023;1:30:00;;;;;;0;808,01;;
19/5/2023;2:30:00;;;;;;0;808,04;;
19/5/2023;3:30:00;;;;;;0;807,98;;
19/5/2023;4:30:00;;;;;;0;808,05;;
19/5/2023;5:30:00;;;;;;0;807,98;;
19/5/2023;6:30:00;;;;;;0;808,09;;
19/5/2023;7:30:00;;;;;;0;807,97;;
19/5/2023;8:30:00;;;;;;0;808,08;;
19/5/2023;10:30:00;;;;;;0;807,85;;
19/5/2023;11:30:00;;;;;;0;808,03;;
19/5/2023;12:30:00;;;;;;0;808,03;;
19/5/2023;13:30:00;;;;;;0;808,14;;
19/5/2023;14:30:00;;;;;;0;808,04;;
19/5/2023;15:30:00;;;;;;0;808,24;;
19/5/2023;16:30:00;;;;;;0;808,26;;
19/5/2023;17:30:00;;;;;;0;808,22;;
19/5/2023;18:30:00;;;;;;0;808,34;;
19/5/2023;19:30:00;;;;;;0;808,23;;
19/5/2023;20:30:00;;;;;;0;808,41;;
19/5/2023;21:30:00;;;;;;0;808,28;;
19/5/2023;22:30:00;;;;;;0;808,27;;
20/5/2023;0:30:00;;;;;;0;808,37;;
20/5/2023;1:30:00;;;;;;0;808,43;;
20/5/2023;2:30:00;;;;;;0;808,27;;
20/5/2023;3:30:00;;;;;;0;808,24;;
20/5/2023;4:30:00;;;;;;0;808,26;;
20/5/2023;5:30:00;;;;;;0;808,26;;
20/5/2023;6:30:00;;;;;;0;808,28;;
20/5/2023;7:30:00;;;;;;0;808,22;;
20/5/2023;8:30:00;;;;;;0;808,27;;
20/5/2023;9:30:00;;;;;;0;808,18;;
20/5/2023;10:30:00;;;;;;0;808,07;;
20/5/2023;11:30:00;;;;;;0;808,28;;
20/5/2023;12:30:00;;;;;;0;808,24;;
20/5/2023;14:30:00;;;;;;0;808,15;;
20/5/2023;15:30:00;;;;;;0;808,16;;
20/5/2023;16:30:00;;;;;;0;808,21;;
20/5/2023;17:30:00;;;;;;0;808,14;;
20/5/2023;18:30:00;;;;;;0;808,22;;
20/5/2023;19:30:00;;;;;;0;808,03;;
20/5/2023;20:30:00;;;;;;0;808,29;;
20/5/2023;21:30:00;;;;;;0;808,36;;
20/5/2023;22:30:00;;;;;;0;808,48;;
20/5/2023;23:30:00;;;;;;0;808,45;;
21/5/2023;0:30:00;;;;;;0;808,45;;
21/5/2023;1:30:00;;;;;;0;808,23;;
21/5/2023;2:30:00;;;;;;0;808,37;;
21/5/2023;4:30:00;;;;;;0;808,29;;
21/5/2023;5:30:00;;;;;;0;808,36;;
21/5/2023;6:30:00;;;;;;0;808,34;;
21/5/2023;7:30:00;;;;;;0;808,37;;
21/5/2023;8:30:00;;;;;;0;808,24;;
21/5/2023;9:30:00;;;;;;0;808,33;;
21/5/2023;10:30:00;;;;;;0;808,26;;
21/5/2023;11:30:00;;;;;;0;808,27;;
21/5/2023;12:30:00;;;;;;0;808,33;;
21/5/2023;13:30:00;;;;;;0;808,26;;
21/5/2023;14:30:00;;;;;;0;808,29;;
21/5/2023;15:30:00;;;;;;0;808,33;;
21/5/2023;16:30:00;;;;;;0;808,26;;
21/5/2023;18:30:00;;;;;;0;808,16;;
21/5/2023;19:30:00;;;;;;0;808,41;;
21/5/2023;20:30:00;;;;;;0;808,39;;
